,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
4812,39531,Male,disloyal Customer,62,Business travel,Business,954,4,4,4,3,1,4,1,1,3,5,5,4,5,1,0,0.0,neutral or dissatisfied
4813,44613,Male,Loyal Customer,45,Personal Travel,Eco,508,2,4,2,3,1,2,1,1,3,4,4,3,5,1,0,8.0,neutral or dissatisfied
4814,3078,Female,Loyal Customer,46,Business travel,Business,413,3,4,5,5,1,3,3,3,3,2,3,2,3,4,33,43.0,neutral or dissatisfied
4815,68551,Male,Loyal Customer,27,Personal Travel,Eco Plus,1013,2,2,2,4,3,2,3,3,3,4,3,1,3,3,0,7.0,neutral or dissatisfied
4816,100152,Female,Loyal Customer,29,Business travel,Business,3086,3,4,4,4,3,3,3,3,3,4,4,3,4,3,0,0.0,neutral or dissatisfied
4817,6069,Female,Loyal Customer,30,Personal Travel,Eco,691,2,1,2,3,2,2,5,2,3,3,3,4,2,2,21,38.0,neutral or dissatisfied
4818,111273,Female,Loyal Customer,60,Business travel,Business,1817,2,2,4,2,4,4,4,2,2,2,2,3,2,5,6,2.0,satisfied
4819,51524,Male,Loyal Customer,53,Business travel,Business,237,5,5,5,5,5,5,2,4,4,4,4,2,4,3,0,0.0,satisfied
4820,8471,Male,Loyal Customer,36,Personal Travel,Business,1187,3,5,4,5,3,4,5,3,3,4,3,3,3,5,0,0.0,neutral or dissatisfied
4821,7984,Female,Loyal Customer,46,Business travel,Business,3621,5,5,5,5,2,5,5,5,5,5,5,3,5,4,17,11.0,satisfied
4822,89087,Female,disloyal Customer,13,Business travel,Eco,1892,2,3,3,4,3,2,3,3,2,2,3,3,3,3,2,0.0,neutral or dissatisfied
4823,121587,Female,disloyal Customer,22,Business travel,Business,536,0,0,0,3,1,0,1,1,3,1,2,4,1,1,3,0.0,satisfied
4824,81018,Male,disloyal Customer,21,Business travel,Business,1399,1,1,1,3,3,1,3,3,3,1,2,1,3,3,11,12.0,neutral or dissatisfied
4825,17254,Female,Loyal Customer,51,Business travel,Business,472,2,2,2,2,3,4,1,4,4,5,4,5,4,2,42,49.0,satisfied
4826,68007,Male,Loyal Customer,59,Business travel,Business,2286,2,2,2,2,3,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
4827,21396,Female,disloyal Customer,23,Business travel,Eco,164,0,3,0,2,5,0,5,5,5,3,2,4,2,5,0,0.0,satisfied
4828,66008,Male,Loyal Customer,52,Business travel,Business,1055,5,5,5,5,4,5,4,3,3,2,3,4,3,5,43,37.0,satisfied
4829,5234,Female,Loyal Customer,39,Business travel,Business,295,1,1,1,1,4,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
4830,62661,Female,Loyal Customer,64,Business travel,Eco Plus,1744,1,2,2,2,3,3,4,1,1,1,1,3,1,3,0,9.0,neutral or dissatisfied
4831,3433,Male,Loyal Customer,7,Personal Travel,Eco,296,1,1,1,4,1,1,1,1,3,4,3,2,4,1,0,0.0,neutral or dissatisfied
4832,116311,Female,Loyal Customer,70,Personal Travel,Eco,447,1,4,2,2,1,4,2,5,5,2,5,1,5,1,13,10.0,neutral or dissatisfied
4833,122165,Male,Loyal Customer,55,Business travel,Business,544,4,4,4,4,2,4,5,5,5,4,5,5,5,4,42,39.0,satisfied
4834,97401,Male,disloyal Customer,23,Business travel,Eco,587,2,5,3,1,4,3,4,4,4,4,4,4,4,4,35,26.0,neutral or dissatisfied
4835,58346,Female,Loyal Customer,49,Personal Travel,Eco,315,4,1,4,4,4,4,4,5,5,4,5,1,5,4,108,103.0,neutral or dissatisfied
4836,71750,Female,Loyal Customer,41,Business travel,Business,1723,1,1,2,1,5,4,5,5,5,4,5,5,5,5,46,74.0,satisfied
4837,52840,Female,Loyal Customer,17,Business travel,Business,1721,1,1,1,1,3,3,3,3,1,5,4,3,5,3,0,0.0,satisfied
4838,101319,Female,Loyal Customer,41,Business travel,Eco,1076,3,3,3,3,3,3,3,3,4,1,2,3,2,3,78,68.0,neutral or dissatisfied
4839,23913,Female,disloyal Customer,26,Business travel,Eco,589,1,0,1,3,5,1,5,5,2,2,1,5,3,5,0,0.0,neutral or dissatisfied
4840,91074,Female,Loyal Customer,65,Personal Travel,Eco,545,2,2,2,3,4,3,3,2,2,2,5,3,2,3,0,0.0,neutral or dissatisfied
4841,2767,Female,disloyal Customer,36,Business travel,Business,764,2,2,2,3,2,2,2,2,5,2,4,4,5,2,0,15.0,neutral or dissatisfied
4842,58792,Male,disloyal Customer,25,Business travel,Eco,1012,3,3,3,2,4,3,4,4,3,3,3,3,2,4,0,0.0,neutral or dissatisfied
4843,120990,Male,Loyal Customer,46,Business travel,Business,993,2,5,5,5,1,3,3,2,2,2,2,2,2,3,0,5.0,neutral or dissatisfied
4844,128973,Male,Loyal Customer,13,Personal Travel,Eco,236,2,4,2,3,5,2,5,5,1,2,1,1,1,5,3,7.0,neutral or dissatisfied
4845,72943,Female,Loyal Customer,49,Business travel,Business,2493,3,3,3,3,3,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
4846,60079,Male,Loyal Customer,23,Business travel,Business,1528,1,1,1,1,4,4,4,4,3,2,4,5,5,4,0,0.0,satisfied
4847,118453,Male,Loyal Customer,57,Business travel,Business,2503,1,1,1,1,4,5,4,4,4,4,4,5,4,5,19,18.0,satisfied
4848,88640,Male,Loyal Customer,44,Personal Travel,Eco,404,3,5,5,3,4,5,4,4,5,4,4,4,4,4,0,0.0,neutral or dissatisfied
4849,44022,Male,disloyal Customer,27,Business travel,Eco,680,3,3,3,2,5,3,5,5,5,5,5,1,2,5,7,0.0,neutral or dissatisfied
4850,90093,Female,disloyal Customer,62,Business travel,Eco,983,3,3,3,4,3,3,3,3,3,3,4,1,3,3,5,0.0,neutral or dissatisfied
4851,13604,Female,disloyal Customer,29,Business travel,Eco Plus,214,2,2,2,3,3,2,5,3,1,4,4,2,3,3,0,0.0,neutral or dissatisfied
4852,103430,Male,Loyal Customer,30,Personal Travel,Eco,237,1,4,1,1,2,1,2,2,4,5,4,3,5,2,7,2.0,neutral or dissatisfied
4853,16692,Male,Loyal Customer,71,Business travel,Eco,200,5,3,5,3,5,5,5,5,1,5,2,3,5,5,0,0.0,satisfied
4854,107098,Male,Loyal Customer,11,Personal Travel,Eco,745,3,5,3,1,4,3,4,4,5,4,5,4,5,4,15,11.0,neutral or dissatisfied
4855,4314,Female,Loyal Customer,61,Business travel,Eco,184,2,4,4,4,1,4,4,2,2,2,2,3,2,1,0,26.0,neutral or dissatisfied
4856,2983,Male,Loyal Customer,46,Personal Travel,Eco,462,4,4,4,3,3,4,3,3,3,2,4,3,5,3,0,0.0,neutral or dissatisfied
4857,107801,Female,disloyal Customer,40,Business travel,Business,349,2,2,2,1,5,2,5,5,5,4,5,3,4,5,15,7.0,neutral or dissatisfied
4858,112007,Female,disloyal Customer,65,Business travel,Eco Plus,133,2,2,2,3,4,2,5,4,3,4,3,2,3,4,14,15.0,neutral or dissatisfied
4859,18736,Female,Loyal Customer,32,Business travel,Eco,1167,4,2,2,2,4,4,4,5,3,2,1,4,1,4,136,150.0,satisfied
4860,67045,Female,Loyal Customer,35,Business travel,Business,1121,1,1,1,1,2,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
4861,107311,Male,Loyal Customer,13,Personal Travel,Eco,283,2,1,2,3,3,2,5,3,1,5,4,4,4,3,52,37.0,neutral or dissatisfied
4862,107521,Female,Loyal Customer,56,Personal Travel,Eco,838,2,5,2,2,5,5,5,2,2,2,2,3,2,4,30,23.0,neutral or dissatisfied
4863,126031,Male,Loyal Customer,37,Business travel,Business,600,2,2,2,2,2,5,5,5,5,5,5,5,5,3,48,40.0,satisfied
4864,92963,Female,disloyal Customer,19,Business travel,Eco,711,2,2,2,4,5,2,5,5,2,2,4,4,4,5,30,34.0,neutral or dissatisfied
4865,97426,Female,Loyal Customer,62,Personal Travel,Eco,570,2,2,1,3,2,2,3,4,4,1,4,2,4,4,0,0.0,neutral or dissatisfied
4866,104148,Male,Loyal Customer,41,Business travel,Business,3312,2,2,2,2,5,5,5,5,5,5,5,5,5,5,6,1.0,satisfied
4867,38683,Male,Loyal Customer,22,Business travel,Eco Plus,2611,4,4,4,4,4,4,5,4,5,4,4,4,3,4,0,0.0,satisfied
4868,112898,Male,disloyal Customer,35,Business travel,Business,1129,2,2,2,2,2,2,2,2,4,1,3,3,3,2,23,16.0,neutral or dissatisfied
4869,115969,Female,Loyal Customer,64,Personal Travel,Eco,373,4,0,4,2,4,4,4,1,1,4,1,3,1,5,0,0.0,neutral or dissatisfied
4870,17054,Male,Loyal Customer,37,Business travel,Business,3346,3,3,5,3,4,5,2,5,5,5,5,1,5,4,0,0.0,satisfied
4871,84996,Male,disloyal Customer,29,Business travel,Business,1590,4,4,4,5,4,4,3,4,4,4,4,5,4,4,36,23.0,satisfied
4872,70086,Female,disloyal Customer,23,Business travel,Business,460,4,2,4,4,4,1,1,4,4,5,4,1,5,1,381,374.0,satisfied
4873,127427,Female,Loyal Customer,29,Personal Travel,Eco,868,1,3,1,4,2,1,2,2,4,3,3,2,3,2,0,0.0,neutral or dissatisfied
4874,50995,Male,Loyal Customer,11,Personal Travel,Eco,110,2,2,2,3,2,2,2,2,2,4,4,3,4,2,70,64.0,neutral or dissatisfied
4875,41980,Male,Loyal Customer,34,Personal Travel,Eco,618,2,5,2,1,1,2,1,1,3,5,4,5,5,1,0,1.0,neutral or dissatisfied
4876,94531,Female,Loyal Customer,38,Business travel,Eco,323,3,1,1,1,3,4,3,3,1,3,4,2,4,3,27,27.0,neutral or dissatisfied
4877,66998,Male,Loyal Customer,60,Business travel,Business,1119,4,4,4,4,3,4,4,4,4,4,4,5,4,5,0,39.0,satisfied
4878,104326,Female,Loyal Customer,41,Business travel,Eco,452,1,5,2,2,1,1,1,1,1,1,4,1,3,1,27,35.0,neutral or dissatisfied
4879,97398,Female,Loyal Customer,10,Personal Travel,Eco Plus,872,2,2,2,2,5,2,1,5,3,4,4,3,4,5,0,0.0,neutral or dissatisfied
4880,122390,Female,Loyal Customer,27,Personal Travel,Eco,529,4,1,4,4,2,4,3,2,1,1,3,2,4,2,10,7.0,neutral or dissatisfied
4881,70313,Female,Loyal Customer,10,Personal Travel,Eco Plus,334,1,4,1,3,1,1,1,1,4,2,5,5,4,1,11,19.0,neutral or dissatisfied
4882,50607,Female,Loyal Customer,17,Personal Travel,Eco,156,2,5,2,3,2,2,2,2,5,5,5,3,4,2,0,0.0,neutral or dissatisfied
4883,29675,Male,Loyal Customer,32,Business travel,Eco Plus,909,4,2,2,2,4,4,4,4,5,1,5,5,3,4,0,0.0,satisfied
4884,43980,Male,Loyal Customer,53,Business travel,Eco,411,4,5,5,5,4,4,4,4,2,1,2,1,2,4,0,0.0,satisfied
4885,8032,Male,disloyal Customer,22,Business travel,Business,530,5,3,5,5,4,5,5,4,3,3,5,3,4,4,0,0.0,satisfied
4886,47072,Female,Loyal Customer,49,Personal Travel,Eco,351,1,4,1,4,2,4,3,5,5,1,5,3,5,3,0,0.0,neutral or dissatisfied
4887,93814,Female,Loyal Customer,49,Business travel,Business,391,4,4,4,4,2,5,5,4,4,4,4,5,4,4,62,84.0,satisfied
4888,111209,Female,Loyal Customer,35,Business travel,Eco,1506,1,0,0,3,0,3,3,3,2,2,3,3,2,3,90,135.0,neutral or dissatisfied
4889,122943,Female,disloyal Customer,50,Business travel,Business,590,5,0,0,4,3,5,5,3,4,2,4,5,4,3,0,0.0,satisfied
4890,75315,Female,Loyal Customer,36,Business travel,Business,2556,4,4,5,4,4,3,3,4,5,3,5,3,5,3,0,3.0,satisfied
4891,121072,Male,Loyal Customer,30,Business travel,Business,3218,4,4,4,4,2,2,2,2,3,4,5,3,5,2,0,0.0,satisfied
4892,40169,Male,Loyal Customer,46,Business travel,Eco,531,4,2,2,2,3,4,3,3,4,2,4,5,1,3,0,0.0,satisfied
4893,98502,Male,Loyal Customer,53,Business travel,Business,402,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
4894,128510,Female,Loyal Customer,15,Personal Travel,Eco,646,1,1,1,4,4,1,4,4,4,5,4,4,4,4,1,0.0,neutral or dissatisfied
4895,104243,Female,Loyal Customer,48,Business travel,Business,1741,2,2,2,2,5,5,5,5,5,5,5,4,5,4,14,48.0,satisfied
4896,94481,Female,Loyal Customer,48,Business travel,Business,239,0,1,1,4,5,5,5,3,3,3,3,3,3,5,30,28.0,satisfied
4897,4836,Male,Loyal Customer,58,Business travel,Business,3748,5,5,5,5,2,4,4,5,5,5,5,3,5,4,0,9.0,satisfied
4898,23914,Female,disloyal Customer,43,Business travel,Eco,189,4,3,5,3,1,5,1,1,3,5,3,3,4,1,12,20.0,neutral or dissatisfied
4899,35270,Female,Loyal Customer,45,Business travel,Eco,1005,2,1,3,3,3,3,3,2,2,2,2,2,2,1,57,67.0,neutral or dissatisfied
4900,33697,Male,Loyal Customer,49,Business travel,Business,759,2,2,2,2,2,2,1,4,4,4,4,1,4,4,0,0.0,satisfied
4901,111351,Male,disloyal Customer,36,Business travel,Business,777,1,1,1,1,1,1,1,1,5,5,5,3,4,1,1,0.0,neutral or dissatisfied
4902,21080,Female,disloyal Customer,63,Business travel,Eco,106,3,1,3,3,4,3,4,4,2,2,4,2,3,4,0,0.0,neutral or dissatisfied
4903,101337,Female,Loyal Customer,46,Personal Travel,Eco,1771,4,4,4,3,3,4,4,3,3,4,3,2,3,3,2,9.0,neutral or dissatisfied
4904,32570,Male,Loyal Customer,30,Business travel,Business,2172,4,4,4,4,5,5,5,5,5,4,2,5,1,5,0,0.0,satisfied
4905,101571,Female,Loyal Customer,70,Personal Travel,Eco Plus,345,2,5,2,2,2,4,4,5,5,2,5,5,5,3,0,0.0,neutral or dissatisfied
4906,104170,Male,Loyal Customer,59,Business travel,Business,349,5,5,5,5,4,4,5,4,4,5,4,5,4,5,12,0.0,satisfied
4907,124637,Female,disloyal Customer,25,Business travel,Eco Plus,1671,4,2,4,3,4,4,3,4,4,3,2,4,4,4,0,9.0,neutral or dissatisfied
4908,27886,Female,Loyal Customer,13,Business travel,Eco,2329,5,5,5,5,5,5,4,5,5,1,5,4,2,5,0,0.0,satisfied
4909,73962,Female,Loyal Customer,66,Personal Travel,Eco,2585,3,5,3,3,3,2,3,2,4,5,4,3,3,3,0,0.0,neutral or dissatisfied
4910,73511,Female,Loyal Customer,43,Business travel,Eco Plus,1197,3,1,3,1,5,3,3,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
4911,105519,Female,Loyal Customer,37,Business travel,Business,611,3,3,3,3,5,5,5,4,4,5,4,3,4,4,9,0.0,satisfied
4912,90504,Male,Loyal Customer,30,Business travel,Business,2667,1,1,1,1,4,4,4,4,5,5,5,5,5,4,11,0.0,satisfied
4913,38161,Female,Loyal Customer,33,Personal Travel,Eco,1197,4,4,5,5,3,5,4,3,3,3,5,5,4,3,38,20.0,neutral or dissatisfied
4914,105963,Female,Loyal Customer,39,Business travel,Eco,2329,4,3,3,3,4,4,4,4,3,2,3,4,3,4,18,34.0,neutral or dissatisfied
4915,26226,Female,Loyal Customer,22,Personal Travel,Eco,515,5,4,5,5,2,5,2,2,5,4,5,5,4,2,14,3.0,satisfied
4916,47567,Female,Loyal Customer,19,Personal Travel,Eco Plus,588,3,4,3,1,5,3,5,5,5,5,4,4,5,5,0,0.0,neutral or dissatisfied
4917,103986,Female,Loyal Customer,20,Business travel,Business,1363,3,3,3,3,4,4,4,4,4,5,4,4,5,4,44,46.0,satisfied
4918,119373,Female,Loyal Customer,60,Business travel,Business,3014,4,4,4,4,3,5,5,5,5,5,5,5,5,5,12,5.0,satisfied
4919,67838,Female,Loyal Customer,38,Personal Travel,Eco,1313,4,5,4,2,2,4,2,2,3,2,4,3,5,2,12,32.0,satisfied
4920,113964,Female,Loyal Customer,55,Business travel,Business,1750,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
4921,41290,Male,Loyal Customer,38,Business travel,Eco Plus,542,4,4,4,4,4,5,4,4,2,2,1,1,1,4,45,34.0,satisfied
4922,68257,Female,Loyal Customer,9,Personal Travel,Eco,631,3,2,3,3,3,3,3,3,1,5,4,3,3,3,17,0.0,neutral or dissatisfied
4923,93068,Male,Loyal Customer,53,Personal Travel,Eco,297,3,5,3,4,3,3,3,3,4,5,5,3,4,3,36,28.0,neutral or dissatisfied
4924,5894,Male,Loyal Customer,54,Business travel,Business,3295,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,1.0,satisfied
4925,42835,Male,Loyal Customer,55,Business travel,Business,2742,0,0,0,4,4,2,3,2,2,2,2,4,2,3,30,13.0,satisfied
4926,97617,Female,Loyal Customer,38,Business travel,Business,3031,4,5,5,5,4,4,4,4,4,4,4,3,4,1,0,2.0,neutral or dissatisfied
4927,56867,Male,disloyal Customer,29,Business travel,Eco,2454,1,1,1,3,1,4,4,4,4,3,3,4,1,4,51,57.0,neutral or dissatisfied
4928,112191,Female,Loyal Customer,41,Business travel,Business,895,3,5,3,3,3,4,4,4,4,4,4,5,4,4,16,19.0,satisfied
4929,7072,Female,Loyal Customer,39,Business travel,Business,157,5,5,3,5,4,4,4,4,4,4,5,4,4,5,0,0.0,satisfied
4930,6221,Male,disloyal Customer,33,Business travel,Business,594,2,2,2,1,3,2,4,3,4,4,5,4,5,3,37,26.0,neutral or dissatisfied
4931,20590,Male,disloyal Customer,36,Business travel,Eco Plus,533,2,2,2,3,2,2,2,2,2,5,4,4,4,2,36,35.0,neutral or dissatisfied
4932,95466,Female,Loyal Customer,43,Business travel,Business,319,0,0,0,4,2,4,5,1,1,1,1,3,1,5,0,0.0,satisfied
4933,14688,Male,disloyal Customer,25,Business travel,Eco,479,4,4,4,1,2,4,2,2,3,4,5,4,2,2,0,0.0,neutral or dissatisfied
4934,52464,Male,Loyal Customer,17,Business travel,Eco Plus,370,3,3,3,3,3,3,4,3,1,2,3,4,3,3,12,14.0,neutral or dissatisfied
4935,31600,Male,Loyal Customer,34,Personal Travel,Eco,602,4,4,4,3,4,5,5,5,4,5,4,5,5,5,130,140.0,neutral or dissatisfied
4936,36264,Male,Loyal Customer,52,Business travel,Business,3599,1,1,1,1,2,3,3,1,1,1,1,1,1,3,82,100.0,neutral or dissatisfied
4937,62664,Female,Loyal Customer,46,Business travel,Business,1744,2,2,2,2,4,3,4,3,3,3,3,3,3,3,43,57.0,satisfied
4938,108791,Female,Loyal Customer,28,Business travel,Business,1887,1,1,1,1,5,5,5,5,3,3,1,5,2,5,0,0.0,satisfied
4939,50515,Female,Loyal Customer,18,Personal Travel,Eco,250,1,5,1,4,2,1,2,2,3,2,4,4,5,2,0,7.0,neutral or dissatisfied
4940,26087,Female,Loyal Customer,29,Business travel,Business,2511,5,5,5,5,4,4,4,4,2,5,2,2,4,4,0,0.0,satisfied
4941,120523,Female,Loyal Customer,45,Business travel,Business,3189,5,5,5,5,5,5,5,5,5,5,4,3,5,5,104,102.0,satisfied
4942,120353,Male,Loyal Customer,32,Business travel,Business,413,5,5,3,5,4,4,4,4,4,2,5,5,5,4,0,15.0,satisfied
4943,55652,Male,Loyal Customer,53,Business travel,Business,1641,0,0,0,4,2,5,4,5,5,5,3,4,5,3,0,16.0,satisfied
4944,79211,Male,Loyal Customer,51,Business travel,Business,490,5,5,5,5,3,4,5,4,4,4,4,2,4,4,0,0.0,satisfied
4945,55122,Female,Loyal Customer,42,Personal Travel,Eco,1346,4,5,3,2,5,4,5,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied
4946,82412,Female,Loyal Customer,50,Business travel,Business,502,1,1,1,1,3,5,5,5,5,5,5,3,5,5,66,54.0,satisfied
4947,62289,Male,Loyal Customer,66,Business travel,Eco,414,3,5,5,5,3,3,3,3,4,1,3,1,3,3,0,0.0,neutral or dissatisfied
4948,123698,Male,Loyal Customer,34,Personal Travel,Eco,214,2,4,2,3,4,2,4,4,1,5,4,1,4,4,0,26.0,neutral or dissatisfied
4949,110958,Female,Loyal Customer,46,Business travel,Business,197,1,4,4,4,3,3,3,3,3,3,1,3,3,4,8,29.0,neutral or dissatisfied
4950,29946,Male,disloyal Customer,22,Business travel,Eco,571,3,1,3,1,1,3,1,1,2,2,2,3,2,1,35,91.0,neutral or dissatisfied
4951,92177,Female,disloyal Customer,29,Business travel,Business,2079,1,1,1,4,5,1,5,5,5,2,4,5,5,5,0,1.0,neutral or dissatisfied
4952,53977,Male,Loyal Customer,59,Personal Travel,Eco,1325,1,4,1,4,4,1,4,4,3,2,3,5,4,4,0,0.0,neutral or dissatisfied
4953,46447,Male,Loyal Customer,50,Business travel,Eco Plus,1199,2,5,5,5,2,2,2,2,3,5,3,3,3,2,84,66.0,neutral or dissatisfied
4954,104379,Female,Loyal Customer,43,Business travel,Business,228,3,5,5,5,2,2,3,3,3,3,3,4,3,3,7,4.0,neutral or dissatisfied
4955,25692,Male,Loyal Customer,59,Business travel,Business,432,5,5,5,5,3,4,2,5,5,5,5,2,5,5,78,55.0,satisfied
4956,38315,Female,Loyal Customer,29,Business travel,Eco,1666,5,3,3,3,5,5,5,5,3,2,4,5,3,5,0,18.0,satisfied
4957,53815,Male,Loyal Customer,48,Business travel,Eco,191,5,1,1,1,5,5,5,5,3,2,5,2,3,5,0,0.0,satisfied
4958,18925,Male,Loyal Customer,58,Personal Travel,Eco,503,2,4,2,5,4,2,5,4,5,2,4,5,4,4,3,0.0,neutral or dissatisfied
4959,55930,Male,Loyal Customer,69,Personal Travel,Eco,723,3,1,3,4,4,3,4,4,3,4,3,1,4,4,0,0.0,neutral or dissatisfied
4960,50215,Female,Loyal Customer,33,Business travel,Eco,77,1,5,5,5,1,1,1,1,3,3,4,2,3,1,25,20.0,neutral or dissatisfied
4961,104659,Female,Loyal Customer,43,Business travel,Business,1650,2,2,2,2,4,4,4,4,4,4,4,5,4,3,45,42.0,satisfied
4962,54404,Female,Loyal Customer,42,Business travel,Eco,305,4,1,2,1,3,2,5,4,4,4,4,3,4,3,4,0.0,satisfied
4963,70244,Male,disloyal Customer,31,Business travel,Eco,1282,1,0,0,3,5,1,1,5,4,1,3,1,4,5,13,0.0,neutral or dissatisfied
4964,87909,Male,Loyal Customer,46,Business travel,Business,2096,5,5,5,5,4,5,4,4,4,4,4,3,4,4,4,0.0,satisfied
4965,52937,Female,Loyal Customer,27,Personal Travel,Eco,679,3,5,3,1,5,3,5,5,4,3,4,5,4,5,0,0.0,neutral or dissatisfied
4966,63457,Male,Loyal Customer,55,Business travel,Business,447,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
4967,122722,Male,disloyal Customer,45,Business travel,Business,651,1,1,1,3,3,1,3,3,4,5,4,3,4,3,0,0.0,neutral or dissatisfied
4968,24316,Male,Loyal Customer,33,Business travel,Business,3648,1,5,5,5,1,1,1,1,3,2,3,3,3,1,117,108.0,neutral or dissatisfied
4969,113341,Female,disloyal Customer,23,Business travel,Eco,258,4,5,4,4,4,2,2,3,3,4,5,2,3,2,111,140.0,neutral or dissatisfied
4970,2302,Female,Loyal Customer,63,Business travel,Business,691,4,4,4,4,3,4,4,2,2,2,2,3,2,5,0,0.0,satisfied
4971,20080,Male,Loyal Customer,60,Business travel,Eco Plus,738,3,1,1,1,3,3,3,3,4,1,4,1,3,3,44,36.0,neutral or dissatisfied
4972,123011,Female,Loyal Customer,52,Business travel,Business,650,5,5,5,5,3,4,5,4,4,4,4,5,4,5,64,64.0,satisfied
4973,113603,Female,disloyal Customer,25,Business travel,Eco,407,3,4,3,1,4,3,4,4,5,3,2,4,2,4,0,0.0,neutral or dissatisfied
4974,115392,Female,Loyal Customer,68,Business travel,Business,3043,2,2,2,2,5,4,5,4,4,4,4,4,4,4,1,0.0,satisfied
4975,126589,Female,Loyal Customer,59,Business travel,Business,1337,5,5,5,5,3,5,4,3,3,4,3,3,3,3,0,0.0,satisfied
4976,97261,Female,Loyal Customer,53,Personal Travel,Eco,296,4,4,4,3,1,3,3,2,2,4,2,2,2,1,0,0.0,satisfied
4977,26217,Female,Loyal Customer,24,Personal Travel,Eco,270,4,0,5,1,2,5,2,2,5,5,4,4,4,2,44,41.0,neutral or dissatisfied
4978,26418,Female,Loyal Customer,58,Personal Travel,Business,787,2,1,2,4,5,4,3,4,4,2,4,3,4,4,7,31.0,neutral or dissatisfied
4979,49702,Male,Loyal Customer,40,Business travel,Eco,363,4,5,5,5,4,4,4,4,1,5,3,4,4,4,0,0.0,neutral or dissatisfied
4980,85639,Male,Loyal Customer,43,Personal Travel,Eco,259,1,5,1,2,2,1,5,2,1,3,5,1,3,2,1,0.0,neutral or dissatisfied
4981,103477,Male,Loyal Customer,60,Business travel,Business,440,4,4,4,4,4,5,4,4,4,4,4,4,4,4,17,0.0,satisfied
4982,24618,Female,disloyal Customer,35,Business travel,Eco,666,2,4,3,3,5,3,3,5,2,2,4,1,4,5,0,26.0,neutral or dissatisfied
4983,53866,Female,Loyal Customer,34,Business travel,Business,191,2,3,3,3,5,4,3,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
4984,41599,Female,Loyal Customer,60,Personal Travel,Eco,1504,3,3,3,3,5,4,3,1,1,3,1,2,1,2,28,25.0,neutral or dissatisfied
4985,117296,Female,disloyal Customer,37,Business travel,Business,304,4,4,4,4,3,4,3,3,4,4,4,4,4,3,0,0.0,satisfied
4986,4049,Female,Loyal Customer,13,Personal Travel,Eco,479,3,4,3,3,4,3,4,4,1,4,3,2,4,4,0,0.0,neutral or dissatisfied
4987,1282,Female,Loyal Customer,11,Personal Travel,Eco,247,1,1,1,2,2,1,2,2,3,5,3,4,3,2,0,12.0,neutral or dissatisfied
4988,101138,Female,Loyal Customer,62,Business travel,Business,1235,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
4989,115279,Female,Loyal Customer,31,Business travel,Business,3702,4,5,4,4,4,4,4,4,2,3,1,1,2,4,71,69.0,neutral or dissatisfied
4990,69537,Female,Loyal Customer,52,Business travel,Business,2586,3,3,3,3,4,4,4,3,3,4,5,4,4,4,0,0.0,satisfied
4991,21324,Female,Loyal Customer,45,Business travel,Business,3067,4,4,4,4,3,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
4992,62792,Female,Loyal Customer,52,Personal Travel,Eco,2449,3,3,2,1,2,3,3,5,2,5,4,3,2,3,2,6.0,neutral or dissatisfied
4993,125665,Female,disloyal Customer,25,Business travel,Eco,759,3,4,4,4,4,4,4,4,3,1,3,1,3,4,0,0.0,neutral or dissatisfied
4994,86672,Female,Loyal Customer,41,Personal Travel,Eco Plus,746,3,5,3,4,5,3,3,3,3,3,3,5,3,4,4,28.0,neutral or dissatisfied
4995,52046,Male,Loyal Customer,53,Business travel,Business,3095,3,3,3,3,4,5,5,3,3,3,3,3,3,5,0,0.0,satisfied
4996,46605,Male,disloyal Customer,21,Business travel,Eco,125,4,0,4,4,5,4,5,5,3,4,4,1,1,5,58,60.0,satisfied
4997,24174,Male,Loyal Customer,59,Business travel,Eco,302,4,3,3,3,4,4,4,4,5,2,4,1,2,4,0,0.0,satisfied
4998,105290,Male,disloyal Customer,25,Business travel,Business,738,1,4,2,4,3,2,1,3,5,5,5,4,5,3,86,71.0,neutral or dissatisfied
4999,129185,Female,Loyal Customer,45,Business travel,Business,2288,4,4,4,4,4,3,4,5,5,4,5,3,5,3,0,11.0,satisfied
5000,1006,Male,Loyal Customer,57,Business travel,Business,2116,4,2,4,4,3,1,2,5,5,4,4,1,5,1,0,0.0,satisfied
